province_state,confirmed,recovered,deaths,active,incident_rate,date,n,s(t),i(t),r(t)
new jersey,745987,72120.0,22454,651413.0,8398.683207632352,2021-02-15,8882190.0,8136203.0,651413.0,94574.0
new mexico,180571,120051.0,3529,56991.0,8611.622597741638,2021-02-15,2096829.0,1916258.0,56991.0,123580.0
new york,1539870,138050.0,45700,1356120.0,7915.620178742596,2021-02-15,19453561.0,17913691.0,1356120.0,183750.0
north carolina,821894,730454.0,10491,80949.0,7836.455161877041,2021-02-15,10488084.0,9666190.0,80949.0,740945.0
north dakota,98426,96404.0,1461,732.0,12938.186131837045,2021-02-15,760740.3309634166,662314.3309634166,732.0,97865.0
northern mariana islands,134,29.0,2,103.0,243.0001450747135,2021-02-15,55144.0,55010.0,103.0,31.0
ohio,939350,859221.0,18167,61958.0,8036.119119521605,2021-02-15,11689100.0,10749750.0,61958.0,877388.0
oklahoma,414478,387837.0,4024,22617.0,10474.628194141427,2021-02-15,3956971.0000000005,3542493.0000000005,22617.0,391861.0
oregon,150281,,2137,,3563.071855831693,2021-02-15,4217737.000000001,4067456.000000001,,
pennsylvania,902636,776339.0,23095,103202.0,7050.748129841387,2021-02-15,12801989.0,11899353.0,103202.0,799434.0
puerto rico,97609,87616.0,1919,8074.0,3056.304079226125,2021-02-15,3193694.0,3096085.0,8074.0,89535.0
rhode island,120821,7496.0,2462,110863.0,11405.08287543151,2021-02-15,1059361.0,938540.0,110863.0,9958.0
south carolina,487293,218717.0,7998,260578.0,9464.363334222877,2021-02-15,5148713.999999999,4661420.999999999,260578.0,226715.0
south dakota,110315,106398.0,1844,2073.0,12469.776490150442,2021-02-15,884659.0,774344.0,2073.0,108242.0
tennessee,751147,722598.0,10933,18010.0,11004.859445666489,2021-02-15,6825593.763451362,6074446.763451362,18010.0,733531.0
texas,2610086,2231709.0,41290,334388.0,8992.208238128718,2021-02-15,29026084.926867306,26415998.926867306,334388.0,2272999.0
utah,361294,334201.0,1794,25299.0,11269.455183130907,2021-02-15,3205958.0000000005,2844664.0000000005,25299.0,335995.0
vermont,13677,10659.0,189,2829.0,2191.8655617326585,2021-02-15,623989.0000000001,610312.0000000001,2829.0,10848.0
virgin islands,2524,2399.0,25,100.0,2352.985046798673,2021-02-15,107267.99999999997,104743.99999999997,100.0,2424.0
virginia,549999,42994.0,7012,499993.0,6443.650350962841,2021-02-15,8535519.0,7985520.0,499993.0,50006.0
washington,328047,,4675,,4307.9659819251565,2021-02-15,7614893.0,7286846.0,,
west virginia,127588,113555.0,2210,11823.0,7119.282067821446,2021-02-15,1792147.0,1664559.0,11823.0,115765.0
wisconsin,607213,537955.0,6745,62513.0,10428.851576505633,2021-02-15,5822434.0,5215221.0,62513.0,544700.0
wyoming,53136,51716.0,647,773.0,9181.0235348392,2021-02-15,578759.0,525623.0,773.0,52363.0
alabama,481605,264621.0,9244,207740.0,9822.288981549747,2021-02-16,4903185.0,4421580.0,207740.0,273865.0
alaska,56411,,282,,7711.213937625163,2021-02-16,731545.0,675134.0,,
american samoa,0,,0,,0.0,2021-02-16,,,,
arizona,798608,112062.0,14978,671568.0,10971.82374311297,2021-02-16,7278717.0,6480109.0,671568.0,127040.0
arkansas,313348,297552.0,5275,10521.0,10383.311838674745,2021-02-16,3017804.0,2704456.0,10521.0,302827.0
california,3549751,,46876,,8987.990880695323,2021-02-16,39494376.96498182,35944625.96498182,,
colorado,431118,21970.0,6002,386573.0,7195.485259265228,2021-02-16,5991506.958406637,5560388.958406637,386573.0,27972.0
connecticut,270242,9800.0,7447,252995.0,7579.8105454063025,2021-02-16,3565287.0,3295045.0,252995.0,17247.0
delaware,83239,,1364,,8548.169782411343,2021-02-16,973764.0000000001,890525.0000000001,,
diamond princess,49,,0,,,2021-02-16,,,,
district of columbia,39001,27677.0,980,10344.0,5526.185655240036,2021-02-16,705749.0,666748.0,10344.0,28657.0
florida,1830988,,28934,,8525.050846837355,2021-02-16,21477737.0,19646749.0,,
georgia,966807,,15928,,9105.853652058508,2021-02-16,10617423.0,9650616.0,,
grand princess,103,,3,,,2021-02-16,,,,
guam,7699,7484.0,130,85.0,4687.966193546816,2021-02-16,164229.0,156530.0,85.0,7614.0
hawaii,27637,,426,,1951.9419834561315,2021-02-16,1415872.0,1388235.0,,
idaho,167483,89410.0,1803,76270.0,9371.959050174448,2021-02-16,1787065.0,1619582.0,76270.0,91213.0
illinois,1163574,,22166,,9182.374025011875,2021-02-16,12671821.0,11508247.0,,
indiana,649652,423216.0,12191,214245.0,9649.894039394738,2021-02-16,6732219.0,6082567.0,214245.0,435407.0
iowa,329726,302158.0,5237,22331.0,10450.671458953368,2021-02-16,3155070.0,2825344.0,22331.0,307395.0
kansas,289411,6087.0,4408,279333.0,9948.39553855163,2021-02-16,2909122.369315594,2619711.369315594,279333.0,10495.0
kentucky,389521,45949.0,4291,339281.0,8718.655103003286,2021-02-16,4467673.0,4078152.0,339281.0,50240.0
louisiana,420394,380673.0,9325,30396.0,9043.076548455365,2021-02-16,4648793.999999999,4228399.999999999,30396.0,389998.0
maine,42677,12656.0,649,29372.0,3174.8712256697604,2021-02-16,1344212.0,1301535.0,29372.0,13305.0
maryland,371705,9569.0,7580,354556.0,6148.274470365616,2021-02-16,6045680.0,5673975.0,354556.0,17149.0
massachusetts,559350,453740.0,12985,90093.0,8115.339231626014,2021-02-16,6892503.0,6333153.0,90093.0,466725.0
michigan,630408,517991.0,16130,96287.0,6312.376356245013,2021-02-16,9986857.0,9356449.0,96287.0,534121.0
minnesota,474169,460537.0,6446,7186.0,8407.800367116151,2021-02-16,5639632.000000001,5165463.000000001,7186.0,466983.0
mississippi,287980,253140.0,6464,28376.0,9676.262848399056,2021-02-16,2976149.0,2688169.0,28376.0,259604.0
missouri,552180,,7783,,8996.928355004735,2021-02-16,6137428.0,5585248.0,,
montana,97539,93476.0,1328,2735.0,9126.21704413826,2021-02-16,1068777.9999999998,971238.9999999998,2735.0,94804.0
nebraska,197328,142335.0,2003,52990.0,10200.950368278049,2021-02-16,1934407.9999999995,1737079.9999999995,52990.0,144338.0
nevada,288739,,4720,,9374.168061617658,2021-02-16,3080156.0,2791417.0,,
new hampshire,71302,66929.0,1135,3238.0,5243.9084481923,2021-02-16,1359711.0,1288409.0,3238.0,68064.0
new jersey,747432,72336.0,22466,652630.0,8414.95171798847,2021-02-16,8882190.0,8134758.0,652630.0,94802.0
new mexico,180761,121606.0,3538,55617.0,8620.683899354692,2021-02-16,2096829.0000000002,1916068.0000000002,55617.0,125144.0
new york,1546408,138542.0,45816,1362050.0,7949.228421469982,2021-02-16,19453561.0,17907153.0,1362050.0,184358.0
north carolina,824352,765456.0,10501,48395.0,7859.8912823352675,2021-02-16,10488084.0,9663732.0,48395.0,775957.0
north dakota,98559,96445.0,1461,737.0,12944.222386105068,2021-02-16,761413.0618290198,662854.0618290198,737.0,97906.0
northern mariana islands,134,29.0,2,103.0,243.0001450747135,2021-02-16,55144.0,55010.0,103.0,31.0
ohio,941265,862328.0,18222,60711.0,8052.501903482732,2021-02-16,11689100.0,10747835.0,60711.0,880550.0
oklahoma,415210,389035.0,4041,22134.0,10493.127192491427,2021-02-16,3956971.0000000005,3541761.0000000005,22134.0,393076.0
oregon,150464,,2137,,3567.410675440408,2021-02-16,4217737.0,4067273.0,,
pennsylvania,904523,776339.0,23116,105068.0,7065.48802689957,2021-02-16,12801989.0,11897466.0,105068.0,799455.0
puerto rico,97837,87661.0,1920,8256.0,3063.4431476528434,2021-02-16,3193694.0,3095857.0,8256.0,89581.0
rhode island,121787,7591.0,2465,111731.0,11496.269921207218,2021-02-16,1059361.0,937574.0,111731.0,10056.0
south carolina,489018,220197.0,8034,260787.0,9497.866845973576,2021-02-16,5148714.0,4659696.0,260787.0,228231.0
south dakota,110376,106440.0,1844,2092.0,12476.671802355484,2021-02-16,884659.0,774283.0,2092.0,108284.0
tennessee,751922,724031.0,10937,17348.0,11016.207816640785,2021-02-16,6825597.4516400015,6073675.4516400015,17348.0,734968.0
texas,2613978,2260840.0,41352,309083.0,9005.620487958273,2021-02-16,29026073.25608758,26412095.25608758,309083.0,2302192.0
utah,361756,335049.0,1796,24911.0,11283.865852266312,2021-02-16,3205958.0,2844202.0,24911.0,336845.0
vermont,13862,10798.0,190,2874.0,2221.5135202703896,2021-02-16,623989.0,610127.0,2874.0,10988.0
virgin islands,2542,2412.0,25,105.0,2369.7654472908976,2021-02-16,107268.0,104726.0,105.0,2437.0
virginia,551538,43135.0,7016,501387.0,6461.680889000423,2021-02-16,8535519.0,7983981.0,501387.0,50151.0
washington,328047,,4675,,4307.9659819251565,2021-02-16,7614893.0,7286846.0,,
west virginia,127889,113994.0,2212,11683.0,7136.077565065812,2021-02-16,1792147.0,1664258.0,11683.0,116206.0
wisconsin,607639,538767.0,6749,62123.0,10436.168104267048,2021-02-16,5822433.999999999,5214794.999999999,62123.0,545516.0
wyoming,53136,51716.0,647,773.0,9181.0235348392,2021-02-16,578759.0,525623.0,773.0,52363.0
alabama,482488,264621.0,9257,208610.0,9840.297684056384,2021-02-17,4903185.0,4420697.0,208610.0,273878.0
alaska,56912,,287,,7779.699129923655,2021-02-17,731545.0,674633.0,,
american samoa,0,,0,,0.0,2021-02-17,,,,
arizona,799740,112430.0,14981,672329.0,10987.375934522526,2021-02-17,7278717.0,6478977.0,672329.0,127411.0
arkansas,313525,299107.0,5287,9131.0,10389.17703071505,2021-02-17,3017804.0,2704279.0,9131.0,304394.0
california,3554869,,47184,,9001.080501089498,2021-02-17,39493802.98920464,35938933.98920464,,
colorado,432394,22017.0,6014,387192.0,7207.085026992035,2021-02-17,5999568.457713408,5567174.457713408,387192.0,28031.0
connecticut,270822,9800.0,7449,253573.0,7596.078520466935,2021-02-17,3565287.0000000005,3294465.0000000005,253573.0,17249.0
delaware,83369,,1364,,8561.520039763229,2021-02-17,973763.9999999999,890394.9999999999,,
diamond princess,49,,0,,,2021-02-17,,,,
district of columbia,39131,27930.0,982,10219.0,5544.605801779386,2021-02-17,705749.0,666618.0,10219.0,28912.0
florida,1837285,,29154,,8554.369578135722,2021-02-17,21477737.0,19640452.0,,
georgia,969702,,16174,,9133.120155427549,2021-02-17,10617422.999999996,9647720.999999996,,
grand princess,103,,3,,,2021-02-17,,,,
guam,7701,7500.0,130,71.0,4689.184005260947,2021-02-17,164229.0,156528.0,71.0,7630.0
hawaii,27639,,426,,1952.083239162862,2021-02-17,1415872.0000000002,1388233.0000000002,,
idaho,167945,89410.0,1806,76729.0,9397.81149538489,2021-02-17,1787065.0,1619120.0,76729.0,91216.0
illinois,1164922,,22199,,9193.011801539811,2021-02-17,12671820.999999998,11506898.999999998,,
indiana,650530,424155.0,12231,214144.0,9662.935801702231,2021-02-17,6732219.000000001,6081689.000000001,214144.0,436386.0
iowa,330318,303697.0,5263,21358.0,10469.434909526572,2021-02-17,3155070.0,2824752.0,21358.0,308960.0
kansas,289450,6087.0,4408,279348.0,9948.910416110311,2021-02-17,2909363.818688049,2619913.818688049,279348.0,10495.0
kentucky,390762,46074.0,4318,340370.0,8746.432426903222,2021-02-17,4467673.0,4076911.0,340370.0,50392.0
louisiana,420394,380673.0,9325,30396.0,9043.076548455365,2021-02-17,4648793.999999999,4228399.999999999,30396.0,389998.0
maine,42773,12663.0,651,29459.0,3182.0129562896327,2021-02-17,1344212.0,1301439.0,29459.0,13314.0
maryland,372221,9571.0,7612,355038.0,6156.809490412989,2021-02-17,6045680.0,5673459.0,355038.0,17183.0
massachusetts,560576,453740.0,13023,91269.0,8133.126674010879,2021-02-17,6892503.0,6331927.0,91269.0,466763.0
michigan,631532,517991.0,16149,97392.0,6323.631148418366,2021-02-17,9986857.0,9355325.0,97392.0,534140.0
minnesota,474621,461406.0,6448,6767.0,8415.815074458758,2021-02-17,5639632.0,5165011.0,6767.0,467854.0
mississippi,288714,264456.0,6501,17757.0,9700.92559209905,2021-02-17,2976149.0,2687435.0,17757.0,270957.0
missouri,552960,,7787,,9009.63726173244,2021-02-17,6137428.0,5584468.0,,
montana,97666,93669.0,1331,2666.0,9138.099773760314,2021-02-17,1068778.0,971112.0,2666.0,95000.0
nebraska,197447,142335.0,2004,53108.0,10207.102121165752,2021-02-17,1934408.0,1736961.0,53108.0,144339.0
nevada,289029,,4733,,9383.58316916416,2021-02-17,3080156.0,2791127.0,,
new hampshire,71561,67222.0,1136,3203.0,5262.956613574503,2021-02-17,1359711.0,1288150.0,3203.0,68358.0
new jersey,751065,72336.0,22497,656232.0,8455.85379281461,2021-02-17,8882190.0,8131125.0,656232.0,94833.0
new mexico,181060,123507.0,3550,54003.0,8634.943526629973,2021-02-17,2096829.0,1915769.0,54003.0,127057.0
new york,1553117,138975.0,45950,1368192.0,7983.715680640681,2021-02-17,19453561.0,17900444.0,1368192.0,184925.0
north carolina,826340,765456.0,10562,50322.0,7878.84612670913,2021-02-17,10488084.0,9661744.0,50322.0,776018.0
north dakota,98681,96564.0,1461,756.0,12962.331148909145,2021-02-17,761290.5338273554,662609.5338273554,756.0,98025.0
northern mariana islands,135,29.0,2,104.0,244.8135789931815,2021-02-17,55144.0,55009.0,104.0,31.0
ohio,943291,867627.0,18272,57388.0,8069.834290065103,2021-02-17,11689100.0,10745809.0,57388.0,885899.0
oklahoma,415726,391156.0,4061,20509.0,10506.16747001684,2021-02-17,3956970.999999999,3541244.999999999,20509.0,395217.0
oregon,150875,,2138,,3577.1552375124384,2021-02-17,4217737.0,4066862.0,,
pennsylvania,906935,791328.0,23131,92476.0,7084.328849212416,2021-02-17,12801989.0,11895054.0,92476.0,814459.0
puerto rico,98317,88084.0,1924,8309.0,3078.4727653933032,2021-02-17,3193694.0,3095377.0,8309.0,90008.0
rhode island,122072,7607.0,2473,111992.0,11523.172931606883,2021-02-17,1059361.0,937289.0,111992.0,10080.0
south carolina,490453,221360.0,8055,261038.0,9525.73788328503,2021-02-17,5148714.0,4658261.0,261038.0,229415.0
south dakota,110593,106545.0,1844,2204.0,12501.201027740632,2021-02-17,884659.0,774066.0,2204.0,108389.0
tennessee,753146,726910.0,10954,15678.0,11034.160207369148,2021-02-17,6825585.145093439,6072439.145093439,15678.0,737864.0
texas,2617316,2257030.0,41407,316191.0,9017.16695554103,2021-02-17,29025923.695376016,26408607.695376016,316191.0,2298437.0
utah,362347,336460.0,1797,24090.0,11302.300279666795,2021-02-17,3205958.0,2843611.0,24090.0,338257.0
vermont,13917,10803.0,191,2923.0,2230.327778214039,2021-02-17,623989.0,610072.0,2923.0,10994.0
virgin islands,2542,2412.0,25,105.0,2369.7654472908976,2021-02-17,107268.0,104726.0,105.0,2437.0
virginia,553308,43305.0,7037,502966.0,6482.417765106024,2021-02-17,8535519.0,7982211.0,502966.0,50342.0
washington,329746,,4709,,4330.277523269204,2021-02-17,7614893.000000001,7285147.000000001,,
west virginia,128117,114932.0,2216,10969.0,7148.799735735964,2021-02-17,1792147.0,1664030.0,10969.0,117148.0
wisconsin,608418,539657.0,6788,61973.0,10449.547388600711,2021-02-17,5822434.000000001,5214016.000000001,61973.0,546445.0
wyoming,53351,52000.0,662,689.0,9218.171985230469,2021-02-17,578758.9999999999,525407.9999999999,689.0,52662.0
alabama,483167,264621.0,9346,209200.0,9854.14582562151,2021-02-18,4903185.0,4420018.0,209200.0,273967.0
alaska,56975,,288,,7788.311040332447,2021-02-18,731545.0,674570.0,,
american samoa,0,,0,,0.0,2021-02-18,,,,
arizona,801055,112868.0,15063,673124.0,11005.442305285396,2021-02-18,7278717.0,6477662.0,673124.0,127931.0
arkansas,314192,300613.0,5313,8266.0,10411.279195070323,2021-02-18,3017804.0,2703612.0,8266.0,305926.0
california,3561325,,47631,,9017.402032783628,2021-02-18,39493913.95717372,35932588.95717372,,
colorado,433682,22071.0,6023,388265.0,7226.828943018051,2021-02-18,6000999.932605112,5567317.932605112,388265.0,28094.0
connecticut,271356,9800.0,7476,254080.0,7611.056276815863,2021-02-18,3565287.0,3293931.0,254080.0,17276.0
delaware,83581,,1365,,8583.29122867553,2021-02-18,973764.0,890183.0,,
diamond princess,49,,0,,,2021-02-18,,,,
district of columbia,39180,27930.0,985,10265.0,5551.548780090372,2021-02-18,705749.0,666569.0,10265.0,28915.0
florida,1844627,,29311,,8588.553812722448,2021-02-18,21477737.0,19633110.0,,
georgia,973247,,16273,,9166.508671642829,2021-02-18,10617422.999999998,9644175.999999998,,
grand princess,103,,3,,,2021-02-18,,,,
guam,7703,7523.0,130,50.0,4690.401816975077,2021-02-18,164229.00000000003,156526.00000000003,50.0,7653.0
hawaii,27679,,427,,1954.9083532974728,2021-02-18,1415872.0000000002,1388193.0000000002,,
idaho,168353,90300.0,1817,76236.0,9420.642226220089,2021-02-18,1787064.9999999998,1618711.9999999998,76236.0,92117.0
illinois,1166717,,22224,,9207.17709001729,2021-02-18,12671821.0,11505104.0,,
indiana,651453,425451.0,12250,213752.0,9676.645991462845,2021-02-18,6732219.0,6080766.0,213752.0,437701.0
iowa,330906,305238.0,5306,20362.0,10488.071580028336,2021-02-18,3155070.0,2824164.0,20362.0,310544.0
kansas,290700,6137.0,4520,280436.0,9991.81687933398,2021-02-18,2909380.7813997595,2618680.7813997595,280436.0,10657.0
kentucky,391772,46225.0,4336,341211.0,8769.03927391284,2021-02-18,4467673.0,4075901.0,341211.0,50561.0
louisiana,421018,396834.0,9391,14793.0,9056.499384571567,2021-02-18,4648794.000000001,4227776.000000001,14793.0,406225.0
maine,42877,12693.0,654,29530.0,3189.749831127828,2021-02-18,1344212.0,1301335.0,29530.0,13347.0
maryland,372980,9571.0,7630,355779.0,6169.36390943616,2021-02-18,6045680.0,5672700.0,355779.0,17201.0
massachusetts,561936,453740.0,13055,92573.0,8152.858257733076,2021-02-18,6892503.0,6330567.0,92573.0,466795.0
michigan,632772,517991.0,16160,98621.0,6336.047467186123,2021-02-18,9986857.0,9354085.0,98621.0,534151.0
minnesota,475379,462502.0,6458,6419.0,8429.255667745696,2021-02-18,5639632.000000001,5164253.000000001,6419.0,468960.0
mississippi,289398,264456.0,6524,18418.0,9723.908312386242,2021-02-18,2976149.0,2686751.0,18418.0,270980.0
missouri,553915,,7821,,9025.197525738797,2021-02-18,6137427.999999999,5583512.999999999,,
montana,97900,94034.0,1334,2532.0,9159.993937000949,2021-02-18,1068778.0,970878.0,2532.0,95368.0
nebraska,197746,142335.0,2018,53393.0,10222.55904648864,2021-02-18,1934408.0,1736662.0,53393.0,144353.0
nevada,289392,,4774,,9395.36828654133,2021-02-18,3080156.0000000005,2790764.0000000005,,
new hampshire,71938,67222.0,1148,3568.0,5290.68309368682,2021-02-18,1359711.0,1287773.0,3568.0,68370.0
new jersey,755174,72798.0,22632,659744.0,8502.114906346294,2021-02-18,8882190.0,8127016.0,659744.0,95430.0
new mexico,181332,125064.0,3562,52706.0,8647.915495254978,2021-02-18,2096829.0,1915497.0,52706.0,128626.0
new york,1559042,139544.0,46075,1373423.0,8014.172829334434,2021-02-18,19453561.0,17894519.0,1373423.0,185619.0
north carolina,829507,765456.0,10670,53381.0,7909.042299813769,2021-02-18,10488084.0,9658577.0,53381.0,776126.0
north dakota,98814,96673.0,1461,767.0,12978.07789917356,2021-02-18,761391.6387903054,662577.6387903054,767.0,98134.0
northern mariana islands,135,29.0,2,104.0,244.8135789931815,2021-02-18,55144.0,55009.0,104.0,31.0
ohio,945107,872282.0,18319,54502.0,8085.370131147822,2021-02-18,11689100.0,10743993.0,54502.0,890601.0
oklahoma,416805,393169.0,4089,19547.0,10533.43580228412,2021-02-18,3956971.0,3540166.0,19547.0,397258.0
oregon,151257,,2143,,3586.21222707817,2021-02-18,4217737.0,4066480.0,,
pennsylvania,910439,794332.0,23316,92791.0,7111.699596054957,2021-02-18,12801989.0,11891550.0,92791.0,817648.0
puerto rico,98428,88381.0,1930,8117.0,3081.9483644957845,2021-02-18,3193694.0,3095266.0,8117.0,90311.0
rhode island,122440,7633.0,2474,112333.0,11557.910853807154,2021-02-18,1059361.0,936921.0,112333.0,10107.0
south carolina,492369,223251.0,8117,261001.0,9562.951059235374,2021-02-18,5148714.0,4656345.0,261001.0,231368.0
south dakota,110685,106769.0,1844,2072.0,12511.600515000697,2021-02-18,884658.9999999999,773973.9999999999,2072.0,108613.0
tennessee,754075,729629.0,10985,13858.0,11047.7782525383,2021-02-18,6825580.517302167,6071505.517302167,13858.0,740614.0
texas,2621096,2268067.0,41517,308810.0,9030.15500718878,2021-02-18,29026035.521133162,26404939.521133162,308810.0,2309584.0
utah,363248,338469.0,1806,22973.0,11330.404203673286,2021-02-18,3205958.0,2842710.0,22973.0,340275.0
